Evaluation Results
==================================================
Model: best_model_epoch78.pth
Test File: 2024-07-07_2024-07-07_17-15-00
Evaluation Date: 2025-07-10 16:53:18

System Information:
--------------------
os: Windows
os_version: 10.0.26100
architecture: 64bit
machine: AMD64
processor: Intel64 Family 6 Model 170 Stepping 4, GenuineIntel
gpu: NVIDIA GeForce RTX 4090 Laptop GPU (CUDA 12.6)
gpu_name: NVIDIA GeForce RTX 4090 Laptop GPU
python_version: 3.13.1
cpu_count: 22
cpu_count_logical: 22
memory_total_gb: 31.52
memory_available_gb: 17.39
memory_percent: 44.8
cuda_available: True
cuda_device_count: 1
cuda_version: 12.6
current_device: cuda

Performance Timing:
--------------------
Data loading time: 0.180 seconds
Model loading time: 0.268 seconds
Total inference time: 91.756 seconds
Average inference time per frame: 0.0261 seconds
Min inference time: 0.0169 seconds
Max inference time: 0.1031 seconds
Total evaluation time: 98.396 seconds
Frames processed: 3520

Frame-by-Frame Results:
------------------------------
Frame 668: ADE=3.38, FDE=3.06, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0350s
Frame 669: ADE=3.45, FDE=3.17, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0312s
Frame 670: ADE=2.90, FDE=3.65, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0305s
Frame 671: ADE=3.41, FDE=3.43, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0377s
Frame 672: ADE=3.48, FDE=3.27, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0354s
Frame 673: ADE=3.00, FDE=3.59, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0332s
Frame 674: ADE=3.39, FDE=3.39, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0372s
Frame 675: ADE=3.41, FDE=3.24, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0549s
Frame 676: ADE=2.89, FDE=3.57, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0490s
Frame 677: ADE=2.81, FDE=3.90, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0402s
Frame 678: ADE=2.75, FDE=4.04, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0401s
Frame 679: ADE=2.64, FDE=3.57, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0379s
Frame 680: ADE=2.56, FDE=3.65, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0356s
Frame 681: ADE=3.02, FDE=3.29, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0387s
Frame 682: ADE=3.18, FDE=3.17, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0399s
Frame 683: ADE=3.25, FDE=3.08, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0307s
Frame 684: ADE=3.33, FDE=3.11, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0309s
Frame 685: ADE=3.37, FDE=3.14, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0291s
Frame 686: ADE=3.36, FDE=3.27, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0311s
Frame 687: ADE=3.30, FDE=2.32, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0249s
Frame 688: ADE=3.21, FDE=2.32, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0204s
Frame 689: ADE=3.12, FDE=2.31, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0279s
Frame 690: ADE=3.02, FDE=2.32, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0287s
Frame 691: ADE=2.51, FDE=2.86, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0291s
Frame 692: ADE=2.37, FDE=3.18, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0313s
Frame 693: ADE=2.29, FDE=3.31, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0364s
Frame 694: ADE=2.63, FDE=2.57, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0292s
Frame 695: ADE=2.33, FDE=2.87, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0244s
Frame 696: ADE=2.74, FDE=2.38, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0281s
Frame 697: ADE=2.86, FDE=2.25, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0265s
Frame 698: ADE=2.99, FDE=2.12, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0284s
Frame 699: ADE=3.61, FDE=2.73, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0283s
Frame 700: ADE=3.46, FDE=3.11, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0248s
Frame 701: ADE=3.39, FDE=2.19, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0241s
Frame 702: ADE=3.39, FDE=2.10, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0182s
Frame 703: ADE=3.38, FDE=2.01, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0220s
Frame 704: ADE=3.51, FDE=1.91, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0202s
Frame 705: ADE=3.41, FDE=1.86, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0212s
Frame 706: ADE=3.49, FDE=1.76, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0183s
Frame 707: ADE=3.44, FDE=0.81, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0243s
Frame 708: ADE=3.40, FDE=0.85, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0301s
Frame 709: ADE=3.33, FDE=0.85, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0321s
Frame 710: ADE=3.43, FDE=0.85, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0309s
Frame 711: ADE=3.30, FDE=1.33, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0414s
Frame 712: ADE=3.08, FDE=1.82, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0315s
Frame 713: ADE=2.98, FDE=1.58, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0251s
Frame 714: ADE=2.76, FDE=2.14, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0241s
Frame 715: ADE=2.78, FDE=1.29, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0241s
Frame 716: ADE=2.79, FDE=1.18, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0187s
Frame 717: ADE=2.79, FDE=1.17, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0231s
Frame 718: ADE=2.87, FDE=1.12, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0278s
Frame 719: ADE=3.03, FDE=1.20, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0250s
Frame 720: ADE=4.12, FDE=1.36, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0224s
Frame 721: ADE=6.30, FDE=3.22, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0259s
Frame 722: ADE=6.35, FDE=3.94, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0222s
Frame 723: ADE=5.86, FDE=2.55, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0224s
Frame 724: ADE=5.96, FDE=3.83, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0197s
Frame 725: ADE=6.11, FDE=3.77, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0177s
Frame 726: ADE=6.35, FDE=3.35, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0217s
Frame 727: ADE=6.54, FDE=4.03, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0224s
Frame 728: ADE=5.86, FDE=3.77, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0242s
Frame 729: ADE=4.51, FDE=3.53, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0176s
Frame 730: ADE=4.94, FDE=3.98, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0237s
Frame 731: ADE=5.49, FDE=4.25, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0173s
Frame 732: ADE=6.02, FDE=5.26, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0221s
Frame 733: ADE=6.45, FDE=5.31, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0237s
Frame 734: ADE=6.85, FDE=5.49, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0209s
Frame 735: ADE=8.18, FDE=7.52, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0174s
Frame 736: ADE=8.17, FDE=8.11, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0285s
Frame 737: ADE=8.39, FDE=8.28, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0278s
Frame 738: ADE=9.55, FDE=10.23, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0261s
Frame 739: ADE=10.85, FDE=11.94, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0222s
Frame 740: ADE=6.98, FDE=6.76, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0175s
Frame 741: ADE=9.94, FDE=10.55, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0247s
Frame 742: ADE=9.52, FDE=11.05, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0182s
Frame 743: ADE=9.97, FDE=10.48, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0209s
Frame 744: ADE=11.40, FDE=13.34, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0190s
Frame 745: ADE=10.79, FDE=12.22, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0218s
Frame 746: ADE=12.31, FDE=14.19, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0196s
Frame 747: ADE=13.74, FDE=15.62, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0202s
Frame 748: ADE=12.76, FDE=13.76, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0198s
Frame 749: ADE=9.63, FDE=7.78, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0259s
Frame 750: ADE=8.56, FDE=7.31, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0190s
Frame 751: ADE=9.41, FDE=7.89, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0264s
Frame 752: ADE=10.20, FDE=9.72, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0179s
Frame 753: ADE=9.43, FDE=9.28, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0235s
Frame 754: ADE=8.00, FDE=7.88, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0238s
Frame 755: ADE=6.24, FDE=6.09, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0237s
Frame 756: ADE=7.14, FDE=7.46, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0262s
Frame 757: ADE=6.91, FDE=9.95, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0214s
Frame 758: ADE=7.66, FDE=11.32, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0274s
Frame 759: ADE=8.35, FDE=12.08, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0199s
Frame 760: ADE=9.14, FDE=13.34, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0243s
Frame 761: ADE=10.11, FDE=12.84, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0235s
Frame 762: ADE=9.78, FDE=16.32, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0221s
Frame 763: ADE=8.80, FDE=14.13, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0328s
Frame 764: ADE=7.52, FDE=10.38, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0291s
Frame 765: ADE=9.10, FDE=13.05, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0289s
Frame 766: ADE=13.66, FDE=19.49, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0289s
Frame 767: ADE=14.55, FDE=19.67, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0277s
Frame 768: ADE=16.71, FDE=21.03, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0280s
Frame 769: ADE=25.51, FDE=34.79, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0262s
Frame 770: ADE=28.22, FDE=38.45, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0182s
Frame 771: ADE=28.32, FDE=39.31, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0239s
Frame 772: ADE=30.89, FDE=45.34, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0192s
Frame 773: ADE=38.37, FDE=58.73, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0201s
Frame 774: ADE=42.84, FDE=65.43, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0212s
Frame 775: ADE=44.74, FDE=66.73, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0180s
Frame 776: ADE=50.17, FDE=74.57, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0258s
Frame 777: ADE=48.21, FDE=72.44, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0255s
Frame 778: ADE=49.32, FDE=76.04, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0287s
Frame 779: ADE=57.36, FDE=87.89, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0257s
Frame 780: ADE=85.14, FDE=127.61, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0271s
Frame 781: ADE=96.12, FDE=134.78, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0175s
Frame 782: ADE=97.39, FDE=136.99, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0218s
Frame 783: ADE=92.68, FDE=125.98, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0183s
Frame 784: ADE=85.47, FDE=121.21, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0251s
Frame 785: ADE=87.82, FDE=115.54, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0211s
Frame 786: ADE=68.86, FDE=59.93, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0187s
Frame 787: ADE=37.44, FDE=21.49, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0212s
Frame 788: ADE=32.45, FDE=19.87, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0193s
Frame 789: ADE=33.57, FDE=29.77, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0223s
Frame 790: ADE=35.59, FDE=29.55, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0275s
Frame 791: ADE=35.69, FDE=31.07, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0178s
Frame 792: ADE=27.23, FDE=33.87, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0229s
Frame 793: ADE=24.06, FDE=34.42, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0195s
Frame 794: ADE=23.93, FDE=29.78, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0206s
Frame 795: ADE=23.19, FDE=26.20, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0173s
Frame 796: ADE=25.61, FDE=23.81, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0227s
Frame 797: ADE=21.70, FDE=17.90, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0213s
Frame 798: ADE=18.11, FDE=10.31, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0236s
Frame 799: ADE=16.35, FDE=8.70, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0221s
Frame 800: ADE=13.98, FDE=8.94, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0241s
Frame 801: ADE=10.91, FDE=6.87, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0185s
Frame 802: ADE=11.80, FDE=9.89, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0248s
Frame 803: ADE=11.12, FDE=12.21, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0237s
Frame 804: ADE=10.90, FDE=15.86, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0259s
Frame 805: ADE=11.63, FDE=19.92, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0226s
Frame 806: ADE=13.05, FDE=27.17, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0283s
Frame 807: ADE=18.17, FDE=34.71, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0182s
Frame 808: ADE=20.72, FDE=33.37, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0206s
Frame 809: ADE=23.09, FDE=37.70, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0215s
Frame 810: ADE=26.17, FDE=37.52, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0201s
Frame 811: ADE=25.53, FDE=33.51, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0228s
Frame 812: ADE=20.77, FDE=33.49, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0231s
Frame 813: ADE=21.46, FDE=32.06, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0225s
Frame 814: ADE=22.39, FDE=31.95, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0198s
Frame 815: ADE=22.07, FDE=33.86, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0219s
Frame 816: ADE=19.94, FDE=30.62, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0188s
Frame 817: ADE=17.19, FDE=22.11, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0192s
Frame 818: ADE=15.52, FDE=15.52, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0235s
Frame 819: ADE=6.23, FDE=7.53, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0201s
Frame 820: ADE=8.42, FDE=8.42, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0227s
Frame 821: ADE=15.20, FDE=17.24, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0278s
Frame 822: ADE=14.11, FDE=8.75, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0246s
Frame 823: ADE=10.20, FDE=13.65, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0181s
Frame 824: ADE=7.25, FDE=8.10, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0255s
Frame 825: ADE=9.71, FDE=11.33, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0280s
Frame 826: ADE=10.20, FDE=10.20, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0219s
Frame 827: ADE=9.25, FDE=14.60, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0228s
Frame 828: ADE=14.38, FDE=14.38, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0237s
Frame 829: ADE=4.94, FDE=7.57, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0257s
Frame 830: ADE=3.11, FDE=4.70, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0202s
Frame 831: ADE=9.42, FDE=9.42, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0342s
Frame 832: ADE=27.16, FDE=31.94, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0322s
Frame 833: ADE=14.01, FDE=16.46, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0270s
Frame 834: ADE=28.31, FDE=31.33, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0274s
Frame 835: ADE=7.68, FDE=7.63, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0277s
Frame 836: ADE=17.44, FDE=16.78, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0278s
Frame 837: ADE=5.94, FDE=3.79, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0291s
Frame 838: ADE=8.18, FDE=8.22, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0293s
Frame 839: ADE=6.93, FDE=5.37, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0206s
Frame 840: ADE=8.54, FDE=5.69, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0235s
Frame 841: ADE=9.06, FDE=6.96, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0201s
Frame 842: ADE=9.72, FDE=5.39, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0258s
Frame 843: ADE=10.40, FDE=7.94, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0342s
Frame 844: ADE=9.95, FDE=6.56, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0539s
Frame 845: ADE=10.32, FDE=8.55, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0261s
Frame 846: ADE=7.81, FDE=4.21, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0290s
Frame 847: ADE=7.82, FDE=5.45, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0258s
Frame 848: ADE=7.14, FDE=7.09, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0305s
Frame 849: ADE=7.72, FDE=13.25, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0321s
Frame 850: ADE=11.41, FDE=22.89, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0290s
Frame 851: ADE=19.74, FDE=31.08, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0263s
Frame 852: ADE=21.21, FDE=34.82, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0214s
Frame 853: ADE=27.28, FDE=38.23, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0253s
Frame 854: ADE=26.03, FDE=31.32, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0238s
Frame 855: ADE=20.04, FDE=24.29, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0196s
Frame 856: ADE=11.43, FDE=11.38, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0258s
Frame 857: ADE=7.93, FDE=5.52, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0231s
Frame 858: ADE=5.35, FDE=4.06, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0227s
Frame 859: ADE=4.48, FDE=3.04, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0206s
Frame 860: ADE=3.90, FDE=3.61, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0229s
Frame 861: ADE=4.10, FDE=3.89, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0228s
Frame 862: ADE=3.68, FDE=3.96, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0232s
Frame 863: ADE=4.67, FDE=1.54, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0277s
Frame 864: ADE=5.43, FDE=0.67, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0258s
Frame 865: ADE=5.76, FDE=1.31, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0191s
Frame 866: ADE=6.42, FDE=1.69, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0232s
Frame 867: ADE=5.93, FDE=1.90, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0215s
Frame 868: ADE=5.20, FDE=0.68, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0206s
Frame 869: ADE=5.38, FDE=1.42, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0226s
Frame 870: ADE=5.95, FDE=2.19, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0229s
Frame 871: ADE=6.50, FDE=2.12, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0187s
Frame 872: ADE=7.14, FDE=2.58, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0234s
Frame 873: ADE=6.38, FDE=1.59, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0194s
Frame 874: ADE=5.15, FDE=0.64, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0204s
Frame 875: ADE=3.18, FDE=2.10, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0213s
Frame 876: ADE=2.51, FDE=1.79, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0248s
Frame 877: ADE=2.42, FDE=1.60, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0193s
Frame 878: ADE=2.36, FDE=0.43, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0224s
Frame 879: ADE=2.68, FDE=0.82, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0199s
Frame 880: ADE=3.30, FDE=1.65, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0194s
Frame 881: ADE=3.17, FDE=2.08, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0208s
Frame 882: ADE=2.46, FDE=1.87, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0223s
Frame 883: ADE=2.19, FDE=0.89, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0192s
Frame 884: ADE=2.39, FDE=3.69, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0201s
Frame 885: ADE=2.56, FDE=4.37, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0190s
Frame 886: ADE=2.63, FDE=4.64, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0197s
Frame 887: ADE=2.55, FDE=4.98, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0224s
Frame 888: ADE=3.01, FDE=4.36, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0220s
Frame 889: ADE=4.39, FDE=5.59, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0249s
Frame 890: ADE=4.05, FDE=4.69, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0278s
Frame 891: ADE=3.47, FDE=4.16, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0275s
Frame 892: ADE=2.93, FDE=2.76, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0193s
Frame 893: ADE=2.31, FDE=3.58, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0249s
Frame 894: ADE=1.80, FDE=2.76, Acc_2px=1.000, Acc_5px=1.000, Inference time: 0.0188s
Frame 895: ADE=2.06, FDE=2.03, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0246s
Frame 896: ADE=2.60, FDE=1.57, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0249s
Frame 897: ADE=3.45, FDE=4.48, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0241s
Frame 898: ADE=3.45, FDE=3.45, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0198s
Frame 899: ADE=10.26, FDE=11.75, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0294s
Frame 900: ADE=8.29, FDE=8.43, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0281s
Frame 901: ADE=8.02, FDE=10.27, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0271s
Frame 902: ADE=10.04, FDE=14.36, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0292s
Frame 903: ADE=11.92, FDE=22.15, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0297s
Frame 904: ADE=10.92, FDE=22.90, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0183s
Frame 905: ADE=10.75, FDE=15.66, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0239s
Frame 906: ADE=8.80, FDE=8.80, Acc_2px=0.000, Acc_5px=0.000, Inference time: 0.0202s
Frame 907: ADE=3.33, FDE=7.88, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0187s
Frame 908: ADE=4.01, FDE=5.32, Acc_2px=0.000, Acc_5px=1.000, Inference time: 0.0225s
